time_stamp,lat,lon,alt
2026-05-28T02:55:45.561,24.9430318,121.3712349,0.033
2026-05-28T02:55:46.556,24.9430355,121.3712381,0.022
2026-05-28T02:55:47.540,24.9430373,121.3712394,0.053
2026-05-28T02:55:48.551,24.9430399,121.3712421,-0.062
2026-05-28T02:55:49.550,24.9430426,121.3712439,0.087
2026-05-28T02:55:50.557,24.943044,121.3712454,0.073
2026-05-28T02:55:51.561,24.9430465,121.3712483,0.064
2026-05-28T02:55:52.553,24.9430489,121.3712516,0.282
2026-05-28T02:55:53.554,24.9430495,121.3712514,0.175
2026-05-28T02:55:54.557,24.943051,121.371253,-0.197
2026-05-28T02:55:55.552,24.9430536,121.3712555,0.079
2026-05-28T02:55:56.549,24.9430548,121.3712571,0.274
2026-05-28T02:55:57.556,24.9430557,121.3712567,0.081
2026-05-28T02:55:58.550,24.9430554,121.3712542,0.211
2026-05-28T02:55:59.564,24.9430571,121.3712566,0.025
2026-05-28T02:56:00.571,24.9430583,121.3712571,0.113
2026-05-28T02:56:01.548,24.9430609,121.3712602,0.158
2026-05-28T02:56:02.571,24.9430632,121.3712626,0.079
2026-05-28T02:56:03.544,24.9430652,121.3712652,0.025
2026-05-28T02:56:04.574,24.9430671,121.3712668,0.223
2026-05-28T02:56:05.561,24.9430693,121.3712681,0.138
2026-05-28T02:56:06.534,24.9430712,121.3712689,0.24
2026-05-28T02:56:07.568,24.9430732,121.3712709,0.096
2026-05-28T02:56:08.585,24.9430769,121.3712758,0.036
2026-05-28T02:56:09.562,24.9430816,121.3712811,0.392
2026-05-28T02:56:10.551,24.9430844,121.3712837,0.203
2026-05-28T02:56:11.765,24.9430879,121.3712876,-0.016
2026-05-28T02:56:12.560,24.94309,121.3712896,0.146
2026-05-28T02:56:13.561,24.9430915,121.3712904,0.045
2026-05-28T02:56:15.949,24.9430936,121.3712925,0.113
2026-05-28T02:56:16.136,24.9430948,121.3712916,-0.022
2026-05-28T02:56:17.042,24.943097,121.3712925,0.194
2026-05-28T02:56:17.905,24.9430988,121.3712934,0.161
2026-05-28T02:56:18.672,24.9430998,121.3712927,0.127
2026-05-28T02:56:19.684,24.9431021,121.3712962,0.217
2026-05-28T02:56:20.691,24.9431042,121.3712991,0.014
2026-05-28T02:56:21.765,24.9431043,121.3712996,-0.062
2026-05-28T02:56:22.632,24.9431034,121.3712996,0.146
2026-05-28T02:56:23.876,24.9431028,121.3712988,0.257
2026-05-28T02:56:24.677,24.9431024,121.371299,-0.005
2026-05-28T02:56:25.642,24.9431025,121.3713001,0.245
2026-05-28T02:56:26.664,24.9431029,121.3713019,0.053
2026-05-28T02:56:27.619,24.9431034,121.3713037,0.534
2026-05-28T02:56:28.730,24.9431051,121.3713056,0.064
2026-05-28T02:56:29.707,24.9431068,121.3713069,0.274
2026-05-28T02:56:30.670,24.9431072,121.3713065,0.251
2026-05-28T02:56:31.610,24.9431081,121.3713078,0.361
2026-05-28T02:56:32.850,24.9431084,121.3713099,0.254
2026-05-28T02:56:33.671,24.9431072,121.3713095,-0.045
2026-05-28T02:56:34.765,24.9431074,121.37131,0.124
2026-05-28T02:56:35.693,24.9431061,121.3713066,0.254
2026-05-28T02:56:36.791,24.9431061,121.3713071,0.186
2026-05-28T02:56:37.677,24.9431054,121.3713057,0.262
2026-05-28T02:56:38.800,24.9431089,121.3713113,0.384
2026-05-28T02:56:40.238,24.943112,121.3713154,-0.039
2026-05-28T02:56:40.644,24.9431157,121.3713197,0.226
2026-05-28T02:56:41.629,24.9431186,121.3713247,0.259
2026-05-28T02:56:42.712,24.9431197,121.3713265,0.254
2026-05-28T02:56:43.637,24.943123,121.3713307,0.344
2026-05-28T02:56:44.718,24.9431258,121.3713338,0.302
2026-05-28T02:56:45.630,24.9431275,121.3713365,0.421
2026-05-28T02:56:46.712,24.9431286,121.3713396,0.271
2026-05-28T02:56:47.732,24.9431341,121.3713481,0.536
2026-05-28T02:56:48.707,24.9431368,121.371352,0.113
2026-05-28T02:56:49.740,24.9431387,121.3713561,0.262
2026-05-28T02:56:50.806,24.9431414,121.3713608,0.409
2026-05-28T02:56:51.876,24.9431422,121.3713623,0.33
2026-05-28T02:56:52.699,24.9431442,121.371366,0.031
2026-05-28T02:56:53.858,24.9431464,121.3713691,0.296
2026-05-28T02:56:54.695,24.943147,121.3713717,0.31
2026-05-28T02:56:55.750,24.9431491,121.3713742,0.254
2026-05-28T02:56:56.718,24.94315,121.3713744,0.178
2026-05-28T02:56:57.829,24.9431509,121.3713763,0.347
2026-05-28T02:56:58.616,24.9431522,121.3713794,0.186
2026-05-28T02:56:59.786,24.9431548,121.3713851,0.282
2026-05-28T02:57:00.925,24.9431566,121.3713874,0.423
2026-05-28T02:57:01.678,24.9431596,121.3713919,0.437
2026-05-28T02:57:02.655,24.9431629,121.3713954,0.449
2026-05-28T02:57:03.703,24.9431654,121.3713989,0.178
2026-05-28T02:57:04.795,24.9431683,121.3714042,0.265
2026-05-28T02:57:05.688,24.9431709,121.3714059,0.098
2026-05-28T02:57:06.764,24.943175,121.3714097,0.152
2026-05-28T02:57:07.691,24.9431775,121.3714136,0.426
2026-05-28T02:57:08.755,24.9431812,121.3714179,-0.056
2026-05-28T02:57:09.681,24.9431855,121.3714219,0.079
2026-05-28T02:57:10.884,24.943189,121.3714271,0.347
2026-05-28T02:57:11.695,24.9431939,121.3714345,0.271
2026-05-28T02:57:12.608,24.9431979,121.3714405,0.471
2026-05-28T02:57:13.632,24.9432019,121.371446,0.155
2026-05-28T02:57:14.633,24.9432056,121.3714507,0.248
2026-05-28T02:57:15.566,24.9432107,121.3714583,0.0
2026-05-28T02:57:16.568,24.9432161,121.3714664,0.228
2026-05-28T02:57:17.579,24.9432217,121.371475,0.392
2026-05-28T02:57:18.563,24.9432264,121.371482,0.24
2026-05-28T02:57:19.559,24.943233,121.3714927,0.61
2026-05-28T02:57:20.569,24.9432406,121.3715045,0.528
2026-05-28T02:57:21.549,24.9432483,121.3715163,0.426
2026-05-28T02:57:22.555,24.9432531,121.371524,0.514
2026-05-28T02:57:23.563,24.9432595,121.3715339,0.322
2026-05-28T02:57:24.544,24.9432668,121.3715439,0.268
2026-05-28T02:57:25.557,24.9432746,121.3715573,0.392
2026-05-28T02:57:26.552,24.943283,121.3715716,0.353
2026-05-28T02:57:27.558,24.9432913,121.3715838,0.449
2026-05-28T02:57:28.551,24.9432876,121.371585,0.426
2026-05-28T02:57:29.542,24.9432786,121.371582,0.364
2026-05-28T02:57:30.544,24.9432696,121.3715787,0.638
2026-05-28T02:57:31.544,24.9432626,121.3715746,0.573
2026-05-28T02:57:32.565,24.9432543,121.3715668,0.491
2026-05-28T02:57:33.551,24.9432432,121.3715543,0.508
2026-05-28T02:57:34.551,24.9432365,121.3715462,0.381
2026-05-28T02:57:35.547,24.9432275,121.3715338,0.387
2026-05-28T02:57:36.556,24.9432182,121.3715211,0.313
2026-05-28T02:57:37.550,24.9432106,121.3715103,0.584
2026-05-28T02:57:38.541,24.9432044,121.3715008,0.525
2026-05-28T02:57:39.545,24.9431993,121.3714925,0.545
2026-05-28T02:57:40.547,24.9431956,121.3714858,0.542
2026-05-28T02:57:41.557,24.9431925,121.3714798,0.46
2026-05-28T02:57:42.551,24.9431895,121.3714752,0.378
2026-05-28T02:57:43.531,24.9431929,121.3714853,0.463
2026-05-28T02:57:44.544,24.9431891,121.3714787,0.37
2026-05-28T02:57:45.540,24.9431869,121.3714717,0.471
2026-05-28T02:57:46.549,24.9431861,121.3714682,0.053
2026-05-28T02:57:47.537,24.9431838,121.3714625,0.522
2026-05-28T02:57:48.545,24.943182,121.3714576,0.429
2026-05-28T02:57:49.541,24.9431802,121.3714509,0.63
2026-05-28T02:57:50.547,24.9431769,121.3714445,0.302
2026-05-28T02:57:51.552,24.9431743,121.3714386,0.675
2026-05-28T02:57:52.538,24.9431725,121.3714373,0.488
2026-05-28T02:57:53.554,24.9431682,121.3714289,0.395
2026-05-28T02:57:54.550,24.9431644,121.371423,0.486
2026-05-28T02:57:55.550,24.94316,121.3714148,0.395
2026-05-28T02:57:56.558,24.9431574,121.3714095,0.463
2026-05-28T02:57:57.553,24.9431545,121.3714019,0.437
2026-05-28T02:57:58.542,24.943153,121.3713973,0.308
